elapsed_ms,offered_rps,admitted_rps,accepted_rps,capacity_rps,rejection_probability,failure_ratio
5346,610.3060707831455,190.72064711973297,133.50445298381308,130.0,0.7191780821917808,0.8194444444444444
5396,792.3256604252269,257.5058396381987,138.65699057441472,130.0,0.7268041237113402,0.8229166666666666
5447,627.2921032921917,176.42590405092892,137.22014759516694,130.0,0.691358024691358,0.8
5497,796.6844701081297,338.5908997959552,139.41978226892272,130.0,0.711340206185567,0.8125
5548,632.5282599295818,138.365556859596,98.83254061399715,130.0,0.7283950617283951,0.825
5598,792.6887620335851,158.53775240671703,99.08609525419814,1200.0,0.7808219178082192,0.8611111111111112
5649,693.5723185379496,237.79622349872557,237.79622349872557,1200.0,0.6309523809523809,0.7590361445783133
5700,723.8001511099094,332.556826185634,332.556826185634,1200.0,0.3904109589041096,0.5972222222222222
5750,677.056496879815,537.6625122280884,537.6625122280884,1200.0,0.11235955056179775,0.4090909090909091
5801,750.6592912152496,750.6592912152496,750.6592912152496,1200.0,0.0,0.125
5851,796.6130720660199,796.6130720660199,796.6130720660199,1200.0,0.0,0.020833333333333332
5903,611.8317788408609,611.8317788408609,611.8317788408609,1200.0,0.0,0.0
5954,791.1483631229371,791.1483631229371,791.1483631229371,1200.0,0.0,0.0
6005,620.106968452058,620.106968452058,620.106968452058,1200.0,0.0,0.0
6059,751.0467714376913,751.0467714376913,751.0467714376913,1200.0,0.0,0.0
6109,735.480472496509,735.480472496509,735.480472496509,1200.0,0.0,0.0
6160,687.8570260477895,687.8570260477895,687.8570260477895,1200.0,0.0,0.0
6212,773.7205804838655,773.7205804838655,773.7205804838655,1200.0,0.0,0.0
6263,754.892896376549,754.892896376549,774.2491244887681,1200.0,0.0,0.0
6315,640.1965814782942,640.1965814782942,620.796685069861,1200.0,0.0,0.0
6365,789.3769595666321,789.3769595666321,789.3769595666321,1200.0,0.0,0.0
6417,626.1301771989491,626.1301771989491,626.1301771989491,1200.0,0.0,0.0
6468,781.1006145074755,781.1006145074755,781.1006145074755,1200.0,0.0,0.0
6518,797.3620711128958,797.3620711128958,797.3620711128958,1200.0,0.0,0.0
6572,596.5470143735394,596.5470143735394,596.5470143735394,1200.0,0.0,0.0
6624,493.9600746890431,493.9600746890431,493.9600746890431,1200.0,0.0,0.0
6678,725.9888405463055,725.9888405463055,725.9888405463055,1200.0,0.0,0.0
6729,745.6774013142564,745.6774013142564,745.6774013142564,1200.0,0.0,0.0
6780,621.4416880096283,621.4416880096283,621.4416880096283,1200.0,0.0,0.0
6831,794.287090104424,794.287090104424,794.287090104424,1200.0,0.0,0.0
6881,796.1928605226958,796.1928605226958,796.1928605226958,1200.0,0.0,0.0
6932,313.6606608426286,313.6606608426286,313.6606608426286,1200.0,0.0,0.0
6982,791.772157110399,791.772157110399,791.772157110399,1200.0,0.0,0.0
7034,626.8968158989966,626.8968158989966,626.8968158989966,1200.0,0.0,0.0
7084,790.49300934424,790.49300934424,790.49300934424,1200.0,0.0,0.0
7135,790.0668840996572,790.0668840996572,790.0668840996572,1200.0,0.0,0.0
7185,797.2825898576845,797.2825898576845,797.2825898576845,1200.0,0.0,0.0
7236,631.008656689447,631.008656689447,631.008656689447,1200.0,0.0,0.0
7287,783.4943747258504,783.4943747258504,783.4943747258504,1200.0,0.0,0.0
7337,798.4669434685404,798.4669434685404,798.4669434685404,1200.0,0.0,0.0
7387,631.2223358181334,631.2223358181334,631.2223358181334,1200.0,0.0,0.0
7438,766.7737810317036,747.1129148514035,747.1129148514035,1200.0,0.0,0.0
7489,656.4654847953841,676.358378274032,676.358378274032,1200.0,0.0,0.0
7540,620.027368395558,620.027368395558,620.027368395558,1200.0,0.0,0.0
7591,782.5402284857047,782.5402284857047,782.5402284857047,1200.0,0.0,0.0
7642,633.0365974282888,633.0365974282888,633.0365974282888,1200.0,0.0,0.0
7692,637.9564087176983,637.9564087176983,637.9564087176983,1200.0,0.0,0.0
7742,793.9625814962891,793.9625814962891,793.9625814962891,1200.0,0.0,0.0
7793,638.7894939090423,638.7894939090423,638.7894939090423,1200.0,0.0,0.0
